253902-0,B马建材市场-HLHF-1,0.99866666666666666667
253902-1,B马建材市场-HLHF-2,0.99866666666666666667
253902-2,B马建材市场-HLHF-3,0.99866666666666666667
253903-0,B马交警队-HLHF-1,0.99933333333333333333
253903-1,B马交警队-HLHF-2,0.99933333333333333333
253904-0,B马锦江国际美化塔-HLHF-1,0.99833333333333333333
253904-1,B马锦江国际美化塔-HLHF-2,0.998
253904-2,B马锦江国际美化塔-HLHF-3,0.99833333333333333333
253905-0,B马凯瑞彩钢厂-HLHF-1,0.999
253905-1,B马凯瑞彩钢厂-HLHF-2,0.99866666666666666667
253905-2,B马凯瑞彩钢厂-HLHF-3,0.999
253906-0,B马狂口-HLHF-1,0.99866666666666666667
253906-1,B马狂口-HLHF-2,0.998
253906-2,B马狂口-HLHF-3,0.99833333333333333333
253907-0,B马老局-HLHF-1,0.998
253907-1,B马老局-HLHF-2,0.99766666666666666667
253907-2,B马老局-HLHF-3,0.998
253907-3,B马老局-HLHD-4,0.99766666666666666667
253907-4,B马老局-HLHD-5,0.99766666666666666667
253907-5,B马老局-HLHD-6,0.99766666666666666667
253908-0,B马连银三区-HLHF-1,0.99733333333333333333
253908-1,B马连银三区-HLHF-2,0.99766666666666666667
253908-2,B马连银三区-HLHF-3,0.99733333333333333333
253909-0,B马连银小区-HLHF-1,0.99833333333333333333
253909-1,B马连银小区-HLHF-2,0.998
253909-2,B马连银小区-HLHF-3,0.99833333333333333333
253910-0,B马梁沟-HLHF-1,0.99866666666666666667
253910-1,B马梁沟-HLHF-2,0.998
253910-2,B马梁沟-HLHF-3,0.99833333333333333333
253911-0,B马梁沟社区-HLHF-1,0.99733333333333333333
253911-1,B马梁沟社区-HLHF-2,0.99766666666666666667
253911-2,B马梁沟社区-HLHF-3,0.997
253912-0,B马龙山街-HLHF-1,0.99833333333333333333
253912-1,B马龙山街-HLHF-2,0.99833333333333333333
253912-2,B马龙山街-HLHF-3,0.999
253913-0,B马裴村-HLHF-1,0.99833333333333333333
253913-1,B马裴村-HLHF-2,0.99733333333333333333
253913-2,B马裴村-HLHF-3,0.99966666666666666667
253914-0,B马棚户区-HLHF-1,0.99866666666666666667
253914-1,B马棚户区-HLHF-2,0.99866666666666666667
253914-2,B马棚户区-HLHF-3,0.99833333333333333333
253915-0,B马汽车城-HLHF-1,0.99733333333333333333
253915-1,B马汽车城-HLHF-2,0.99833333333333333333
253915-2,B马汽车城-HLHF-3,0.99866666666666666667
253916-0,B马汽车站-HLHF-1,0.99866666666666666667
253916-1,B马汽车站-HLHF-2,0.99833333333333333333
253916-2,B马汽车站-HLHF-3,0.998
253917-0,B马汽修厂-HLHF-1,0.998
253917-1,B马汽修厂-HLHF-2,0.99666666666666666667
253917-2,B马汽修厂-HLHF-3,0.998
253918-0,B马千秋-HLHF-1,0.99833333333333333333
253918-1,B马千秋-HLHF-2,0.99833333333333333333
253918-2,B马千秋-HLHF-3,0.99833333333333333333
253919-0,B马千秋村-HLHF-1,0.999
253919-1,B马千秋村-HLHF-2,0.99566666666666666667
253919-2,B马千秋村-HLHF-3,0.996
253920-0,B马花园头-HLHF-1,0.99833333333333333333
253920-1,B马花园头-HLHF-2,0.996
253920-2,B马花园头-HLHF-3,0.998
253921-0,B马千秋路广告牌-HLHF-1,0.99866666666666666667
253921-1,B马千秋路广告牌-HLHF-2,0.998
253921-2,B马千秋路广告牌-HLHF-3,0.99733333333333333333
253922-0,B马千秋煤矿-HLHF-1,0.99833333333333333333
253922-1,B马千秋煤矿-HLHF-2,0.99866666666666666667
253922-2,B马千秋煤矿-HLHF-3,0.996
253923-0,B马荣华宾馆-HLHF-1,0.999
253923-1,B马荣华宾馆-HLHF-2,0.99766666666666666667
253923-2,B马荣华宾馆-HLHF-3,0.99766666666666666667
253924-0,B马生态公园-HLHF-1,0.99566666666666666667
253924-1,B马生态公园-HLHF-2,0.999
253924-2,B马生态公园-HLHF-3,0.999
253926-0,B马水利局-HLHF-1,0.99833333333333333333
253926-1,B马水利局-HLHF-2,0.99833333333333333333
253926-2,B马水利局-HLHF-3,0.99733333333333333333
253927-0,B马体育公园美化塔-HLHF-1,0.99866666666666666667
253927-1,B马体育公园美化塔-HLHF-2,0.99833333333333333333
253927-2,B马体育公园美化塔-HLHF-3,0.99733333333333333333
253928-0,B马文武学校-HLHF-1,0.999
253928-1,B马文武学校-HLHF-2,0.999
253928-2,B马文武学校-HLHF-3,0.999
253929-0,B马五一宾馆-HLHF-1,0.999
253929-1,B马五一宾馆-HLHF-2,0.99766666666666666667
253929-2,B马五一宾馆-HLHF-3,0.99833333333333333333
253930-128,B马水厂-HLHF-1,0.99866666666666666667
253930-129,B马水厂-HLHF-2,0.99833333333333333333
253930-130,B马水厂-HLHF-3,0.99733333333333333333
253931-0,B马西工区-HLHF-1,0.998
253931-1,B马西工区-HLHF-2,0.99766666666666666667
253931-2,B马西工区-HLHF-3,0.999
253932-0,B马西郭庄-HLHF-1,0.99733333333333333333
